,Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity,Month,Day,Sales_Rolling_3
19886,2017,mar,2017-03-01,Punjab,GOODS CARRIER,Others,Others,0,3,1,0.0
19887,2017,mar,2017-03-01,Punjab,HARVESTER,Others,Others,0,3,1,0.0
19888,2017,mar,2017-03-01,Punjab,MAXI CAB,Others,Others,0,3,1,0.0
19889,2017,mar,2017-03-01,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1,3,1,0.3333333333333333
19890,2017,mar,2017-03-01,Punjab,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,0.3333333333333333
19891,2017,mar,2017-03-01,Punjab,MOPED,2-Wheelers,2W_Personal,3,3,1,1.3333333333333333
19892,2017,mar,2017-03-01,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,1.0
19893,2017,mar,2017-03-01,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,1,3,1,1.3333333333333333
19894,2017,mar,2017-03-01,Punjab,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,3,1,0.3333333333333333
19895,2017,mar,2017-03-01,Punjab,OMNI BUS,Bus,Bus,0,3,1,0.3333333333333333
19896,2017,mar,2017-03-01,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
19897,2017,mar,2017-03-01,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
19898,2017,mar,2017-03-01,Punjab,TOW TRUCK,Others,Others,0,3,1,0.0
19899,2017,mar,2017-03-01,Punjab,TRAILER (AGRICULTURAL),Others,Others,0,3,1,0.0
19900,2017,mar,2017-03-01,Punjab,TRAILER FOR PERSONAL USE,Others,Others,0,3,1,0.0
19901,2017,mar,2017-03-01,Puducherry,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
19902,2017,mar,2017-03-01,Puducherry,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
19903,2017,mar,2017-03-01,Puducherry,BUS,Bus,Bus,0,3,1,0.0
19904,2017,mar,2017-03-01,Puducherry,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,3,1,0.0
19905,2017,mar,2017-03-01,Puducherry,CRANE MOUNTED VEHICLE,Others,Others,0,3,1,0.0
19906,2017,mar,2017-03-01,Puducherry,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
19907,2017,mar,2017-03-01,Puducherry,EXCAVATOR (NT),Others,Others,0,3,1,0.0
19908,2017,mar,2017-03-01,Puducherry,GOODS CARRIER,Others,Others,1,3,1,0.3333333333333333
19909,2017,mar,2017-03-01,Puducherry,MAXI CAB,Others,Others,0,3,1,0.3333333333333333
19910,2017,mar,2017-03-01,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2,3,1,1.0
19911,2017,mar,2017-03-01,Puducherry,MOBILE CLINIC,Others,Others,1,3,1,1.0
19912,2017,mar,2017-03-01,Puducherry,MOPED,2-Wheelers,2W_Personal,0,3,1,1.0
19913,2017,mar,2017-03-01,Puducherry,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.3333333333333333
19914,2017,mar,2017-03-01,Puducherry,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.0
19915,2017,mar,2017-03-01,Puducherry,OMNI BUS,Bus,Bus,0,3,1,0.0
19916,2017,mar,2017-03-01,Puducherry,PRIVATE SERVICE VEHICLE,Others,Others,0,3,1,0.0
19917,2017,mar,2017-03-01,Puducherry,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
19918,2017,mar,2017-03-01,Puducherry,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
19919,2017,mar,2017-03-01,Puducherry,TRAILER (COMMERCIAL),Others,Others,0,3,1,0.0
19920,2017,mar,2017-03-01,Rajasthan,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
19921,2017,mar,2017-03-01,Rajasthan,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
19922,2017,mar,2017-03-01,Rajasthan,AMBULANCE,Others,Others,0,3,1,0.0
19923,2017,mar,2017-03-01,Rajasthan,ANIMAL AMBULANCE,Others,Others,0,3,1,0.0
19924,2017,mar,2017-03-01,Rajasthan,ARTICULATED VEHICLE,Others,Others,0,3,1,0.0
19925,2017,mar,2017-03-01,Rajasthan,BUS,Bus,Bus,0,3,1,0.0
19926,2017,mar,2017-03-01,Rajasthan,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,3,1,0.0
19927,2017,mar,2017-03-01,Rajasthan,CRANE MOUNTED VEHICLE,Others,Others,0,3,1,0.0
19928,2017,mar,2017-03-01,Rajasthan,DUMPER,Others,Others,0,3,1,0.0
19929,2017,mar,2017-03-01,Rajasthan,EARTH MOVING EQUIPMENT,Others,Others,0,3,1,0.0
19930,2017,mar,2017-03-01,Rajasthan,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
19931,2017,mar,2017-03-01,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,350,3,1,116.66666666666667
19932,2017,mar,2017-03-01,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5,3,1,118.33333333333333
19933,2017,mar,2017-03-01,Rajasthan,EXCAVATOR (COMMERCIAL),Others,Others,0,3,1,118.33333333333333
19934,2017,mar,2017-03-01,Rajasthan,EXCAVATOR (NT),Others,Others,0,3,1,1.6666666666666667
19935,2017,mar,2017-03-01,Rajasthan,FORK LIFT,Others,Others,0,3,1,0.0
19936,2017,mar,2017-03-01,Rajasthan,GOODS CARRIER,Others,Others,0,3,1,0.0
19937,2017,mar,2017-03-01,Rajasthan,HARVESTER,Others,Others,0,3,1,0.0
19938,2017,mar,2017-03-01,Rajasthan,MAXI CAB,Others,Others,0,3,1,0.0
19939,2017,mar,2017-03-01,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,16,3,1,5.333333333333333
19940,2017,mar,2017-03-01,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,5.333333333333333
19941,2017,mar,2017-03-01,Rajasthan,MOPED,2-Wheelers,2W_Personal,0,3,1,5.333333333333333
19942,2017,mar,2017-03-01,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
19943,2017,mar,2017-03-01,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,2,3,1,0.6666666666666666
19944,2017,mar,2017-03-01,Rajasthan,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0,3,1,0.6666666666666666
19945,2017,mar,2017-03-01,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,3,1,0.6666666666666666
19946,2017,mar,2017-03-01,Rajasthan,MOTOR CYCLE/SCOOTER-WITH TRAILER,Others,Others,0,3,1,0.0
19947,2017,mar,2017-03-01,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,3,1,0.0
19948,2017,mar,2017-03-01,Rajasthan,OMNI BUS,Bus,Bus,0,3,1,0.0
19949,2017,mar,2017-03-01,Rajasthan,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,3,1,0.0
19950,2017,mar,2017-03-01,Rajasthan,RECOVERY VEHICLE,Others,Others,0,3,1,0.0
19951,2017,mar,2017-03-01,Rajasthan,ROAD ROLLER,Others,Others,0,3,1,0.0
19952,2017,mar,2017-03-01,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
19953,2017,mar,2017-03-01,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
19954,2017,mar,2017-03-01,Rajasthan,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,3,1,0.0
19955,2017,mar,2017-03-01,Rajasthan,TRACTOR (COMMERCIAL),Others,Others,0,3,1,0.0
19956,2017,mar,2017-03-01,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,3,1,0.0
19957,2017,mar,2017-03-01,Rajasthan,TRAILER (AGRICULTURAL),Others,Others,0,3,1,0.0
19958,2017,mar,2017-03-01,Rajasthan,TRAILER FOR PERSONAL USE,Others,Others,0,3,1,0.0
19959,2017,mar,2017-03-01,Rajasthan,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,3,1,0.0
19960,2017,mar,2017-03-01,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0,3,1,0.0
19961,2017,mar,2017-03-01,Sikkim,BUS,Bus,Bus,0,3,1,0.0
19962,2017,mar,2017-03-01,Sikkim,EARTH MOVING EQUIPMENT,Others,Others,0,3,1,0.0
19963,2017,mar,2017-03-01,Sikkim,GOODS CARRIER,Others,Others,0,3,1,0.0
19964,2017,mar,2017-03-01,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0,3,1,0.0
19965,2017,mar,2017-03-01,Sikkim,MAXI CAB,Others,Others,0,3,1,0.0
19966,2017,mar,2017-03-01,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,3,1,0.0
19967,2017,mar,2017-03-01,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
19968,2017,mar,2017-03-01,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.0
19969,2017,mar,2017-03-01,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,3,1,0.0
19970,2017,mar,2017-03-01,Sikkim,OMNI BUS,Bus,Bus,0,3,1,0.0
19971,2017,mar,2017-03-01,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
19972,2017,mar,2017-03-01,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
19973,2017,mar,2017-03-01,Tamil Nadu,AMBULANCE,Others,Others,0,3,1,0.0
19974,2017,mar,2017-03-01,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0,3,1,0.0
19975,2017,mar,2017-03-01,Tamil Nadu,BUS,Bus,Bus,0,3,1,0.0
19976,2017,mar,2017-03-01,Tamil Nadu,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,3,1,0.0
19977,2017,mar,2017-03-01,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,3,1,0.0
19978,2017,mar,2017-03-01,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0,3,1,0.0
19979,2017,mar,2017-03-01,Tamil Nadu,DUMPER,Others,Others,0,3,1,0.0
19980,2017,mar,2017-03-01,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0,3,1,0.0
19981,2017,mar,2017-03-01,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
19982,2017,mar,2017-03-01,Tamil Nadu,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0,3,1,0.0
19983,2017,mar,2017-03-01,Tamil Nadu,FIRE FIGHTING VEHICLE,Others,Others,0,3,1,0.0
19984,2017,mar,2017-03-01,Tamil Nadu,FORK LIFT,Others,Others,0,3,1,0.0
19985,2017,mar,2017-03-01,Tamil Nadu,GOODS CARRIER,Others,Others,1,3,1,0.3333333333333333
19986,2017,mar,2017-03-01,Tamil Nadu,HARVESTER,Others,Others,0,3,1,0.3333333333333333
19987,2017,mar,2017-03-01,Tamil Nadu,MAXI CAB,Others,Others,0,3,1,0.3333333333333333
19988,2017,mar,2017-03-01,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2,3,1,0.6666666666666666
19989,2017,mar,2017-03-01,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,0.6666666666666666
19990,2017,mar,2017-03-01,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,0,3,1,0.6666666666666666
19991,2017,mar,2017-03-01,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
19992,2017,mar,2017-03-01,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,3,3,1,1.0
19993,2017,mar,2017-03-01,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,3,1,1.0
19994,2017,mar,2017-03-01,Tamil Nadu,OMNI BUS,Bus,Bus,0,3,1,1.0
19995,2017,mar,2017-03-01,Tamil Nadu,OMNI BUS (PRIVATE USE),Bus,Bus,0,3,1,0.0
19996,2017,mar,2017-03-01,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0,3,1,0.0
19997,2017,mar,2017-03-01,Tamil Nadu,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0,3,1,0.0
19998,2017,mar,2017-03-01,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
19999,2017,mar,2017-03-01,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
20000,2017,mar,2017-03-01,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,3,1,0.0
20001,2017,mar,2017-03-01,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0,3,1,0.0
20002,2017,mar,2017-03-01,Tamil Nadu,TRAILER (AGRICULTURAL),Others,Others,4,3,1,1.3333333333333333
20003,2017,mar,2017-03-01,Tamil Nadu,TRAILER (COMMERCIAL),Others,Others,1,3,1,1.6666666666666667
20004,2017,mar,2017-03-01,Tamil Nadu,TRAILER FOR PERSONAL USE,Others,Others,0,3,1,1.6666666666666667
20005,2017,mar,2017-03-01,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0,3,1,0.3333333333333333
20006,2017,mar,2017-03-01,Tamil Nadu,VEHICLE FITTED WITH GENERATOR,Others,Others,0,3,1,0.0
20007,2017,mar,2017-03-01,Tamil Nadu,VEHICLE FITTED WITH RIG,Others,Others,0,3,1,0.0
20008,2017,mar,2017-03-01,Tripura,AMBULANCE,Others,Others,0,3,1,0.0
20009,2017,mar,2017-03-01,Tripura,BUS,Bus,Bus,0,3,1,0.0
20010,2017,mar,2017-03-01,Tripura,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,0,3,1,0.0
20011,2017,mar,2017-03-01,Tripura,EXCAVATOR (COMMERCIAL),Others,Others,0,3,1,0.0
20012,2017,mar,2017-03-01,Tripura,GOODS CARRIER,Others,Others,0,3,1,0.0
20013,2017,mar,2017-03-01,Tripura,MAXI CAB,Others,Others,0,3,1,0.0
20014,2017,mar,2017-03-01,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,3,1,0.0
20015,2017,mar,2017-03-01,Tripura,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,0.0
20016,2017,mar,2017-03-01,Tripura,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
20017,2017,mar,2017-03-01,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.0
20018,2017,mar,2017-03-01,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
20019,2017,mar,2017-03-01,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
20020,2017,mar,2017-03-01,Uttarakhand,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
20021,2017,mar,2017-03-01,Uttarakhand,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
20022,2017,mar,2017-03-01,Uttarakhand,AMBULANCE,Others,Others,0,3,1,0.0
20023,2017,mar,2017-03-01,Uttarakhand,BUS,Bus,Bus,0,3,1,0.0
20024,2017,mar,2017-03-01,Uttarakhand,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0,3,1,0.0
20025,2017,mar,2017-03-01,Uttarakhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,3,1,0.0
20026,2017,mar,2017-03-01,Uttarakhand,DUMPER,Others,Others,0,3,1,0.0
20027,2017,mar,2017-03-01,Uttarakhand,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
20028,2017,mar,2017-03-01,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,335,3,1,111.66666666666667
20029,2017,mar,2017-03-01,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5,3,1,113.33333333333333
20030,2017,mar,2017-03-01,Uttarakhand,EXCAVATOR (COMMERCIAL),Others,Others,0,3,1,113.33333333333333
20031,2017,mar,2017-03-01,Uttarakhand,EXCAVATOR (NT),Others,Others,0,3,1,1.6666666666666667
20032,2017,mar,2017-03-01,Uttarakhand,GOODS CARRIER,Others,Others,0,3,1,0.0
20033,2017,mar,2017-03-01,Uttarakhand,MAXI CAB,Others,Others,0,3,1,0.0
20034,2017,mar,2017-03-01,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1,3,1,0.3333333333333333
20035,2017,mar,2017-03-01,Uttarakhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,0.3333333333333333
20036,2017,mar,2017-03-01,Uttarakhand,MOPED,2-Wheelers,2W_Personal,1,3,1,0.6666666666666666
20037,2017,mar,2017-03-01,Uttarakhand,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.3333333333333333
20038,2017,mar,2017-03-01,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.3333333333333333
20039,2017,mar,2017-03-01,Uttarakhand,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,3,1,0.0
20040,2017,mar,2017-03-01,Uttarakhand,OMNI BUS,Bus,Bus,0,3,1,0.0
20041,2017,mar,2017-03-01,Uttarakhand,OMNI BUS (PRIVATE USE),Bus,Bus,0,3,1,0.0
20042,2017,mar,2017-03-01,Uttarakhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
20043,2017,mar,2017-03-01,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1,3,1,0.3333333333333333
20044,2017,mar,2017-03-01,Uttarakhand,TRACTOR (COMMERCIAL),Others,Others,0,3,1,0.3333333333333333
20045,2017,mar,2017-03-01,Uttarakhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0,3,1,0.3333333333333333
20046,2017,mar,2017-03-01,Uttarakhand,TRAILER (COMMERCIAL),Others,Others,0,3,1,0.0
20047,2017,mar,2017-03-01,Uttarakhand,VEHICLE FITTED WITH RIG,Others,Others,0,3,1,0.0
20048,2017,mar,2017-03-01,Uttar Pradesh,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
20049,2017,mar,2017-03-01,Uttar Pradesh,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
20050,2017,mar,2017-03-01,Uttar Pradesh,AMBULANCE,Others,Others,0,3,1,0.0
20051,2017,mar,2017-03-01,Uttar Pradesh,ANIMAL AMBULANCE,Others,Others,0,3,1,0.0
20052,2017,mar,2017-03-01,Uttar Pradesh,ARTICULATED VEHICLE,Others,Others,0,3,1,0.0
20053,2017,mar,2017-03-01,Uttar Pradesh,BUS,Bus,Bus,0,3,1,0.0
20054,2017,mar,2017-03-01,Uttar Pradesh,CAMPER VAN / TRAILER,Others,Others,0,3,1,0.0
20055,2017,mar,2017-03-01,Uttar Pradesh,CASH VAN,Others,Others,0,3,1,0.0
20056,2017,mar,2017-03-01,Uttar Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,3,1,0.0
20057,2017,mar,2017-03-01,Uttar Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0,3,1,0.0
20058,2017,mar,2017-03-01,Uttar Pradesh,DUMPER,Others,Others,0,3,1,0.0
20059,2017,mar,2017-03-01,Uttar Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0,3,1,0.0
20060,2017,mar,2017-03-01,Uttar Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
20061,2017,mar,2017-03-01,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1916,3,1,638.6666666666666
20062,2017,mar,2017-03-01,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5,3,1,640.3333333333334
20063,2017,mar,2017-03-01,Uttar Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0,3,1,640.3333333333334
20064,2017,mar,2017-03-01,Uttar Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0,3,1,1.6666666666666667
20065,2017,mar,2017-03-01,Uttar Pradesh,FORK LIFT,Others,Others,0,3,1,0.0
20066,2017,mar,2017-03-01,Uttar Pradesh,GOODS CARRIER,Others,Others,0,3,1,0.0
20067,2017,mar,2017-03-01,Uttar Pradesh,HARVESTER,Others,Others,0,3,1,0.0
20068,2017,mar,2017-03-01,Uttar Pradesh,HEARSES,Others,Others,0,3,1,0.0
20069,2017,mar,2017-03-01,Uttar Pradesh,MAXI CAB,Others,Others,0,3,1,0.0
20070,2017,mar,2017-03-01,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,7,3,1,2.3333333333333335
20071,2017,mar,2017-03-01,Uttar Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,2.3333333333333335
20072,2017,mar,2017-03-01,Uttar Pradesh,MOBILE WORKSHOP,Others,Others,0,3,1,2.3333333333333335
20073,2017,mar,2017-03-01,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,0,3,1,0.0
20074,2017,mar,2017-03-01,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
20075,2017,mar,2017-03-01,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.0
20076,2017,mar,2017-03-01,Uttar Pradesh,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0,3,1,0.0
20077,2017,mar,2017-03-01,Uttar Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,3,1,0.0
20078,2017,mar,2017-03-01,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,3,1,0.0
20079,2017,mar,2017-03-01,Uttar Pradesh,OMNI BUS,Bus,Bus,0,3,1,0.0
20080,2017,mar,2017-03-01,Uttar Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0,3,1,0.0
20081,2017,mar,2017-03-01,Uttar Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0,3,1,0.0
20082,2017,mar,2017-03-01,Uttar Pradesh,ROAD ROLLER,Others,Others,0,3,1,0.0
20083,2017,mar,2017-03-01,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
20084,2017,mar,2017-03-01,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
20085,2017,mar,2017-03-01,Uttar Pradesh,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0,3,1,0.0
20086,2017,mar,2017-03-01,Uttar Pradesh,TRACTOR (COMMERCIAL),Others,Others,0,3,1,0.0
20087,2017,mar,2017-03-01,Uttar Pradesh,TRAILER (AGRICULTURAL),Others,Others,0,3,1,0.0
20088,2017,mar,2017-03-01,Uttar Pradesh,TRAILER (COMMERCIAL),Others,Others,0,3,1,0.0
20089,2017,mar,2017-03-01,Uttar Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0,3,1,0.0
20090,2017,mar,2017-03-01,West Bengal,ADAPTED VEHICLE,Others,Others,0,3,1,0.0
20091,2017,mar,2017-03-01,West Bengal,AGRICULTURAL TRACTOR,Others,Others,0,3,1,0.0
20092,2017,mar,2017-03-01,West Bengal,AMBULANCE,Others,Others,0,3,1,0.0
20093,2017,mar,2017-03-01,West Bengal,ARTICULATED VEHICLE,Others,Others,0,3,1,0.0
20094,2017,mar,2017-03-01,West Bengal,BUS,Bus,Bus,0,3,1,0.0
20095,2017,mar,2017-03-01,West Bengal,CAMPER VAN / TRAILER,Others,Others,0,3,1,0.0
20096,2017,mar,2017-03-01,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0,3,1,0.0
20097,2017,mar,2017-03-01,West Bengal,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0,3,1,0.0
20098,2017,mar,2017-03-01,West Bengal,CRANE MOUNTED VEHICLE,Others,Others,0,3,1,0.0
20099,2017,mar,2017-03-01,West Bengal,DUMPER,Others,Others,0,3,1,0.0
20100,2017,mar,2017-03-01,West Bengal,EARTH MOVING EQUIPMENT,Others,Others,0,3,1,0.0
20101,2017,mar,2017-03-01,West Bengal,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0,3,1,0.0
20102,2017,mar,2017-03-01,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,490,3,1,163.33333333333334
20103,2017,mar,2017-03-01,West Bengal,EXCAVATOR (COMMERCIAL),Others,Others,0,3,1,163.33333333333334
20104,2017,mar,2017-03-01,West Bengal,EXCAVATOR (NT),Others,Others,0,3,1,163.33333333333334
20105,2017,mar,2017-03-01,West Bengal,FORK LIFT,Others,Others,0,3,1,0.0
20106,2017,mar,2017-03-01,West Bengal,GOODS CARRIER,Others,Others,0,3,1,0.0
20107,2017,mar,2017-03-01,West Bengal,HARVESTER,Others,Others,0,3,1,0.0
20108,2017,mar,2017-03-01,West Bengal,HEARSES,Others,Others,0,3,1,0.0
20109,2017,mar,2017-03-01,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,0,3,1,0.0
20110,2017,mar,2017-03-01,West Bengal,MAXI CAB,Others,Others,0,3,1,0.0
20111,2017,mar,2017-03-01,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0,3,1,0.0
20112,2017,mar,2017-03-01,West Bengal,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0,3,1,0.0
20113,2017,mar,2017-03-01,West Bengal,MOBILE WORKSHOP,Others,Others,0,3,1,0.0
20114,2017,mar,2017-03-01,West Bengal,MOPED,2-Wheelers,2W_Personal,0,3,1,0.0
20115,2017,mar,2017-03-01,West Bengal,MOTOR CAB,4-Wheelers,4W_Shared,0,3,1,0.0
20116,2017,mar,2017-03-01,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,0,3,1,0.0
20117,2017,mar,2017-03-01,West Bengal,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0,3,1,0.0
20118,2017,mar,2017-03-01,West Bengal,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0,3,1,0.0
20119,2017,mar,2017-03-01,West Bengal,OMNI BUS,Bus,Bus,0,3,1,0.0
20120,2017,mar,2017-03-01,West Bengal,OMNI BUS (PRIVATE USE),Bus,Bus,0,3,1,0.0
20121,2017,mar,2017-03-01,West Bengal,PRIVATE SERVICE VEHICLE,Others,Others,0,3,1,0.0
20122,2017,mar,2017-03-01,West Bengal,RECOVERY VEHICLE,Others,Others,0,3,1,0.0
20123,2017,mar,2017-03-01,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0,3,1,0.0
20124,2017,mar,2017-03-01,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0,3,1,0.0
